"Order ID","Order Date","Order Quantity","Customer ID","Customer Name","Customer City","Customer Country","Customer Loyalty Card","Product ID","Product Coffee Type","Product Roast Type","Product Size (kg)","Product Unit Price","Product Price per 100g","Product Profit"
"RUK-78200-416","11/9/2021","2","36192-07175-XC","Mitch Attwool","Des Moines","United States","No","L-D-0.2","Liberica","Dark","0.2","3.885","1.9425","0.50505"
"MJF-20065-335","9/10/2020","6","56891-86662-UY","Val Wakelin","Lansing","United States","No","E-L-0.5","Excelca","Light","0.5","8.91","1.782","0.9801"
"GFI-83300-059","10/16/2021","6","40414-26467-VE","Annie Campsall","Houston","United States","Yes","A-M-0.2","Arabika","Medium","0.2","3.375","1.6875","0.30375"
"RUX-37995-892","11/27/2021","4","37762-09530-MP","Bear Gaish","Austin","United States","Yes","L-D-2.5","Liberica","Dark","2.5","29.785","1.1914","3.87205"
"SHP-55648-472","3/30/2019","6","46818-20198-GB","Corrie Wass","Charleston","United States","No","A-M-1","Arabika","Medium","1","11.25","1.125","1.0125"
"RWI-84131-848","2/22/2019","2","16385-11286-NX","Mohandis Spurden","Charlotte","United States","Yes","R-D-2.5","Robusta","Dark","2.5","20.585","0.8234","1.2351"
"RXI-67978-260","9/19/2020","6","48418-60841-CC","Klarika Egglestone","Coolock","Ireland","No","E-D-1","Excelca","Dark","1","12.15","1.215","1.3365"
"RXW-91413-276","8/15/2020","2","29588-35679-RG","Nicko Corps","Columbia","United States","No","R-D-2.5","Robusta","Dark","2.5","20.585","0.8234","1.2351"
"RYZ-14633-602","2/20/2019","4","14158-30713-OB","Mozelle Calcutt","Rathwire","Ireland","Yes","A-D-1","Arabika","Dark","1","9.95","0.995","0.8955"
"XKO-54097-932","3/10/2022","3","32743-78448-KT","Janella Millett","Durham","United States","Yes","E-M-0.5","Excelca","Medium","0.5","8.25","1.65","0.9075"
"VEM-79839-466","3/16/2022","5","32743-78448-KT","Janella Millett","Durham","United States","Yes","R-L-2.5","Robusta","Light","2.5","27.485","1.0994","1.6491"
"OWH-11126-533","12/21/2021","2","25331-13794-SB","Ferdie Tourry","Florence","United States","No","L-M-2.5","Liberica","Medium","2.5","33.465","1.3386","4.35045"
"UMT-26130-151","5/21/2019","3","55864-37682-GQ","Cecil Weatherall","Syracuse","United States","Yes","L-M-0.2","Liberica","Medium","0.2","4.365","2.1825","0.56745"
"JKA-27899-806","10/26/2021","5","97005-25609-CQ","Gale Heindrick","Lawrenceville","United States","No","R-L-1","Robusta","Light","1","11.95","1.195","0.717"
"ULU-07744-724","3/26/2020","5","94058-95794-IJ","Layne Imason","Houston","United States","Yes","L-M-0.5","Liberica","Medium","0.5","8.73","1.746","1.1349"
"NOM-56457-507","10/14/2020","6","40214-03678-GU","Hazel Saill","Kansas City","United States","Yes","E-M-1","Excelca","Medium","1","13.75","1.375","1.5125"
"NZN-71683-705","12/13/2021","6","04921-85445-SL","Hermann Larvor","Bradenton","United States","Yes","A-L-2.5","Arabika","Light","2.5","29.785","1.1914","2.68065"
"RZC-75150-413","3/25/2020","5","92204-96636-BS","Roxie Deaconson","Yonkers","United States","No","E-D-0.5","Excelca","Dark","0.5","7.29","1.458","0.8019"
"EZL-27919-704","1/21/2021","5","49480-85909-DG","Gabey Cogan","Hampton","United States","No","L-L-0.5","Liberica","Light","0.5","9.51","1.902","1.2363"
"ZYU-11345-774","1/10/2021","5","18293-78136-MN","Charin Penwarden","Whitegate","Ireland","No","L-M-0.5","Liberica","Medium","0.5","8.73","1.746","1.1349"
"CPW-34587-459","3/26/2021","6","84641-67384-TD","Milty Middis","Wichita","United States","Yes","A-L-2.5","Arabika","Light","2.5","29.785","1.1914","2.68065"
"NQZ-82067-394","3/25/2022","1","72320-29738-EB","Adrianne Vairow","Thorpe","United Kingdom","No","R-L-2.5","Robusta","Light","2.5","27.485","1.0994","1.6491"
"JBW-95055-851","7/22/2021","5","47355-97488-XS","Anjanette Goldie","Danbury","United States","No","A-M-1","Arabika","Medium","1","11.25","1.125","1.0125"
"AHY-20324-088","9/6/2020","2","63499-24884-PP","Nicky Ayris","Kinloch","United Kingdom","Yes","L-L-0.2","Liberica","Light","0.2","4.755","2.3775","0.61815"
"ZSL-66684-103","12/28/2019","2","39193-51770-FM","Laryssa Benediktovich","Jacksonville","United States","Yes","E-M-0.2","Excelca","Medium","0.2","4.125","2.0625","0.45375"
"SBN-16537-046","2/29/2020","1","60255-12579-PZ","Hillel Mairs","Huntington","United States","No","A-D-0.2","Arabika","Dark","0.2","2.985","1.4925","0.26865"
"EZB-68383-559","2/21/2019","6","90123-01967-KS","Becca Ableson","Portland","United States","No","R-L-1","Robusta","Light","1","11.95","1.195","0.717"
"OVO-01283-090","3/17/2022","2","15958-25089-OS","Jeno Druitt","Pasadena","United States","Yes","L-L-2.5","Liberica","Light","2.5","36.455","1.4582","4.73915"
"SFB-97929-779","4/8/2022","4","85425-33494-HQ","Constance Halfhide","Fermoy","Ireland","Yes","E-D-0.5","Excelca","Dark","0.5","7.29","1.458","0.8019"
"CYZ-37122-164","1/6/2019","2","21798-04171-XC","Wilton Cottier","San Jose","United States","No","E-M-0.5","Excelca","Medium","0.5","8.25","1.65","0.9075"
"AGQ-06534-750","4/24/2019","5","52798-46508-HP","Kevan Grinsted","Tallaght","Ireland","No","A-L-1","Arabika","Light","1","12.95","1.295","1.1655"
"QVL-32245-818","5/30/2021","5","46478-42970-EM","Dionne Skyner","Colorado Springs","United States","No","A-M-0.5","Arabika","Medium","0.5","6.75","1.35","0.6075"
"SGA-30059-217","2/20/2021","5","84405-83364-DG","Lorianne Kyneton","Seaton","United Kingdom","Yes","A-D-0.5","Arabika","Dark","0.5","5.97","1.194","0.5373"
"SGS-87525-238","7/5/2021","5","91465-84526-IJ","Russell Donet","Richmond","United States","No","E-D-1","Excelca","Dark","1","12.15","1.215","1.3365"
"KGC-95046-911","6/30/2020","2","95351-96177-QV","Elden Andriessen","Saint Louis","United States","Yes","A-M-2.5","Arabika","Medium","2.5","25.875","1.035","2.32875"
"SNF-57032-096","2/13/2020","6","93832-04799-ID","Saree Ellesworth","Newport News","United States","No","E-D-0.5","Excelca","Dark","0.5","7.29","1.458","0.8019"
"EYH-88288-452","4/14/2021","5","03010-30348-UA","Davida Caro","Baltimore","United States","Yes","L-L-2.5","Liberica","Light","2.5","36.455","1.4582","4.73915"
"SPA-79365-334","6/1/2021","3","79857-78167-KO","Darice Heaford","San Angelo","United States","No","L-D-1","Liberica","Dark","1","12.95","1.295","1.6835"
"WKB-21680-566","12/17/2021","3","96612-41722-VJ","Myrle Dearden","Bayside","Ireland","No","A-M-0.5","Arabika","Medium","0.5","6.75","1.35","0.6075"
"LXK-00634-611","2/20/2022","3","94091-86957-HX","Jimmy Dymoke","Beaumont","Ireland","No","R-L-1","Robusta","Light","1","11.95","1.195","0.717"
"SUZ-83036-175","8/20/2019","5","55915-19477-MK","Alica Kift","Garden Grove","United States","No","R-D-0.2","Robusta","Dark","0.2","2.685","1.3425","0.1611"
"SEC-91807-425","1/31/2021","2","94091-86957-HX","Jimmy Dymoke","Beaumont","Ireland","No","A-M-1","Arabika","Medium","1","11.25","1.125","1.0125"
"SYX-48878-182","8/29/2021","5","47725-34771-FJ","Stacy Pickworth","Las Vegas","United States","No","R-D-1","Robusta","Dark","1","8.95","0.895","0.537"
"SZR-35951-530","4/5/2021","3","14121-20527-OJ","Witty Ranson","Kildare","Ireland","Yes","E-D-2.5","Excelca","Dark","2.5","27.945","1.1178","3.07395"
"TBU-65158-068","2/28/2022","2","60357-65386-RD","Hetti Measures","Whittier","United States","No","E-D-1","Excelca","Dark","1","12.15","1.215","1.3365"
"QHL-27188-431","9/28/2019","2","75443-07820-DZ","Barrett Gudde","San Francisco","United States","No","L-L-0.5","Liberica","Light","0.5","9.51","1.902","1.2363"
"TCC-89722-031","10/23/2021","1","41611-34336-WT","Peyter Lauritzen","Philadelphia","United States","No","L-D-0.5","Liberica","Dark","0.5","7.77","1.554","1.0101"
"TBB-29780-459","7/15/2019","1","61437-83623-PZ","Vivyan Dunning","Punta Gorda","United States","Yes","A-L-0.5","Arabika","Light","0.5","7.77","1.554","0.6993"
"TCX-76953-071","8/25/2021","5","94091-86957-HX","Jimmy Dymoke","Beaumont","Ireland","No","E-D-0.2","Excelca","Dark","0.2","3.645","1.8225","0.40095"
"TDZ-59011-211","6/13/2019","4","57611-05522-ST","Pall Redford","Caherconlish","Ireland","Yes","R-D-2.5","Robusta","Dark","2.5","20.585","0.8234","1.2351"
"ASS-05878-128","10/10/2020","2","66580-33745-OQ","Shelley Gehring","Spartanburg","United States","No","E-L-0.5","Excelca","Light","0.5","8.91","1.782","0.9801"
"EGK-03027-418","6/6/2021","3","19820-29285-FD","Barrie Fallowes","Bakersfield","United States","No","E-M-0.2","Excelca","Medium","0.2","4.125","2.0625","0.45375"
"TFY-52090-386","10/13/2019","5","08613-17327-XT","Lucienne Scargle","Indianapolis","United States","No","L-D-0.5","Liberica","Dark","0.5","7.77","1.554","1.0101"
"BLI-21697-702","12/5/2019","2","21141-12455-VB","Shelli De Banke","Saint Louis","United States","Yes","A-M-0.5","Arabika","Medium","0.5","6.75","1.35","0.6075"
"KFJ-46568-890","1/20/2019","2","71003-85639-HB","Lyell Murch","Fort Wayne","United States","Yes","E-L-0.5","Excelca","Light","0.5","8.91","1.782","0.9801"
"SOK-43535-680","4/4/2022","3","58443-95866-YO","Stearne Count","Young America","United States","No","E-M-0.5","Excelca","Medium","0.5","8.25","1.65","0.9075"
"XUE-87260-201","2/8/2022","6","89646-21249-OH","Selia Ragles","Fort Smith","United States","No","R-M-0.2","Robusta","Medium","0.2","2.985","1.4925","0.1791"
"CZF-40873-691","6/30/2019","2","64988-20636-XQ","Silas Deehan","Charlton","United Kingdom","No","E-M-0.5","Excelca","Medium","0.5","8.25","1.65","0.9075"
"AIA-98989-755","5/9/2020","1","34704-83143-KS","Sacha Bruun","Stockton","United States","No","R-M-0.2","Robusta","Medium","0.2","2.985","1.4925","0.1791"
"THE-61147-027","12/31/2019","2","94091-86957-HX","Jimmy Dymoke","Beaumont","Ireland","No","L-D-1","Liberica","Dark","1","12.95","1.295","1.6835"
"YOK-93322-608","11/4/2021","6","69411-48470-ID","Gilberto Cornier","Tampa","United States","No","E-L-1","Excelca","Light","1","14.85","1.485","1.6335"
"TIR-71396-998","3/6/2022","4","14204-14186-LA","Angelia Cockrem","Vienna","United States","Yes","R-D-2.5","Robusta","Dark","2.5","20.585","0.8234","1.2351"
"TJG-73587-353","2/22/2020","3","24766-58139-GT","Kendra Glison","Washington","United States","Yes","R-D-0.2","Robusta","Dark","0.2","2.685","1.3425","0.1611"
"VPX-08817-517","11/15/2020","5","46963-10322-ZA","Granger Fantham","Los Angeles","United States","Yes","L-L-1","Liberica","Light","1","15.85","1.585","2.0605"
"TKH-62197-239","7/30/2020","3","25181-97933-UX","Tersina Castagne","Orlando","United States","No","A-D-0.5","Arabika","Dark","0.5","5.97","1.194","0.5373"
"SFB-93752-440","10/10/2021","3","48203-23480-UB","Niels Leake","Clearwater","United States","Yes","R-M-0.2","Robusta","Medium","0.2","2.985","1.4925","0.1791"
"TKN-58485-031","3/23/2022","2","38890-22576-UI","Felita Dauney","Castlebellingham","Ireland","No","R-D-1","Robusta","Dark","1","8.95","0.895","0.537"
"TEH-08414-216","10/1/2021","2","35099-13971-JI","Gay Eilhersen","Fresno","United States","No","E-M-2.5","Excelca","Medium","2.5","31.625","1.265","3.47875"
"MAY-77231-536","9/2/2020","2","01304-59807-OB","Nico Hubert","New York City","United States","Yes","A-M-0.2","Arabika","Medium","0.2","3.375","1.6875","0.30375"
"ATY-28980-884","7/31/2020","6","50705-17295-NK","Cristina Aleixo","Colorado Springs","United States","No","A-L-0.2","Arabika","Light","0.2","3.885","1.9425","0.34965"
"SWP-88281-918","1/10/2022","4","77657-61366-FY","Derrek Allpress","Long Beach","United States","No","L-L-2.5","Liberica","Light","2.5","36.455","1.4582","4.73915"
"VCE-56531-986","3/9/2021","5","57192-13428-PL","Rikki Tomkowicz","Lusk","Ireland","Yes","R-M-0.5","Robusta","Medium","0.5","5.97","1.194","0.3582"
"TNR-84447-052","1/9/2019","4","34419-18068-AG","Dolores Duffie","Portland","United States","No","E-D-2.5","Excelca","Dark","2.5","27.945","1.1178","3.07395"
"CFZ-53492-600","3/14/2022","1","64896-18468-BT","Selle Scurrer","Upton","United Kingdom","No","L-M-0.2","Liberica","Medium","0.2","4.365","2.1825","0.56745"
"LDK-71031-121","1/10/2019","1","84761-40784-SV","Andie Rudram","Las Vegas","United States","No","L-L-2.5","Liberica","Light","2.5","36.455","1.4582","4.73915"
"TPA-93614-840","2/18/2021","2","28932-49296-TM","Sloan Diviny","Saint Paul","United States","Yes","E-D-0.5","Excelca","Dark","0.5","7.29","1.458","0.8019"
"USA-42811-560","4/26/2021","2","49671-11547-WG","Jacquelyn Maha","Reno","United States","No","E-L-0.2","Excelca","Light","0.2","4.455","2.2275","0.49005"
"SNL-83703-516","1/4/2022","3","57976-33535-WK","Glory Clemon","Tuscaloosa","United States","Yes","L-M-2.5","Liberica","Medium","2.5","33.465","1.3386","4.35045"
"TVF-57766-608","3/10/2020","1","88420-46464-XE","Perice Eberz","Chico","United States","Yes","L-D-0.5","Liberica","Dark","0.5","7.77","1.554","1.0101"
"TWD-70988-853","12/3/2019","6","87519-68847-ZG","Noel Chisholm","Knoxville","United States","Yes","L-D-1","Liberica","Dark","1","12.95","1.295","1.6835"
"TXH-78646-919","5/14/2021","3","98430-37820-UV","Deonne Shortall","Santa Ana","United States","Yes","R-D-0.2","Robusta","Dark","0.2","2.685","1.3425","0.1611"
"KLD-88731-484","9/8/2021","5","17775-77072-PP","Carlie Linskill","Cincinnati","United States","No","A-M-1","Arabika","Medium","1","11.25","1.125","1.0125"
"BQK-38412-229","12/13/2019","3","90392-73338-BC","Natal Vigrass","Whitwell","United Kingdom","No","R-L-0.2","Robusta","Light","0.2","3.585","1.7925","0.2151"
"LIN-88046-551","3/23/2022","4","10725-45724-CO","Kandace Cragell","Dungarvan","Ireland","No","R-L-0.5","Robusta","Light","0.5","7.17","1.434","0.4302"
"PMV-54491-220","4/11/2019","2","87242-18006-IR","Lyon Ibert","Sunnyvale","United States","No","L-M-0.2","Liberica","Medium","0.2","4.365","2.1825","0.56745"
"SKA-73676-005","10/29/2020","4","36572-91896-PP","Reese Lidgey","Memphis","United States","No","L-M-1","Liberica","Medium","1","14.55","1.455","1.8915"
"TZD-67261-174","2/27/2020","1","01841-48191-NL","Cam Jewster","Dayton","United States","Yes","E-D-2.5","Excelca","Dark","2.5","27.945","1.1178","3.07395"
"YXF-57218-272","3/15/2019","6","55374-03175-IA","Samuele Klaaassen","Detroit","United States","Yes","R-M-0.2","Robusta","Medium","0.2","2.985","1.4925","0.1791"
"TZU-64255-831","5/13/2022","2","34666-76738-SQ","Marne Mingey","Miami","United States","No","R-D-2.5","Robusta","Dark","2.5","20.585","0.8234","1.2351"
"WTT-91832-645","10/3/2019","3","24344-88599-PP","Hussein Olliff","Stradbally","Ireland","No","A-M-1","Arabika","Medium","1","11.25","1.125","1.0125"
"TRZ-94735-865","2/5/2019","4","54462-58311-YF","Teddi Quadri","Ballina","Ireland","Yes","L-M-0.5","Liberica","Medium","0.5","8.73","1.746","1.1349"
"UBA-43678-174","3/15/2019","6","44530-75983-OD","Ingelbert Hotchkin","Preston","United Kingdom","No","E-D-2.5","Excelca","Dark","2.5","27.945","1.1178","3.07395"
"UBI-59229-277","9/11/2019","3","00886-35803-FG","Edeline Edney","Birmingham","United States","No","L-D-0.5","Liberica","Dark","0.5","7.77","1.554","1.0101"
"ZFR-79447-696","3/22/2021","1","77828-66867-KH","Hazel Iacopini","Fort Worth","United States","Yes","R-M-0.5","Robusta","Medium","0.5","5.97","1.194","0.3582"
"NUU-03893-975","1/17/2020","2","41054-59693-XE","Vinny Shoebotham","Brooklyn","United States","No","L-L-0.5","Liberica","Light","0.5","9.51","1.902","1.2363"
"GVG-59542-307","7/2/2019","2","26314-66792-VP","Bran Sterke","Fort Worth","United States","Yes","E-M-1","Excelca","Medium","1","13.75","1.375","1.5125"
"UCT-03935-589","3/29/2021","6","85851-78384-DM","Anny Mundford","Charlottesville","United States","No","R-D-0.5","Robusta","Dark","0.5","5.37","1.074","0.3222"
"CVE-15042-481","1/1/2022","2","24972-55878-KX","Foster Constance","Dallas","United States","No","R-L-1","Robusta","Light","1","11.95","1.195","0.717"
"KHZ-26264-253","7/20/2021","6","24972-55878-KX","Foster Constance","Dallas","United States","No","L-L-0.2","Liberica","Light","0.2","4.755","2.3775","0.61815"
"UEA-72681-629","3/12/2021","3","24972-55878-KX","Foster Constance","Dallas","United States","No","A-L-2.5","Arabika","Light","2.5","29.785","1.1914","2.68065"
"UCZ-59708-525","3/4/2022","3","05501-86351-NX","Willa Rolling","Zephyrhills","United States","Yes","L-D-2.5","Liberica","Dark","2.5","29.785","1.1914","3.87205"
"UDB-09651-780","8/31/2020","2","90767-92589-LV","Felita Eshmade","Richmond","United States","No","E-D-0.5","Excelca","Dark","0.5","7.29","1.458","0.8019"
"UDS-04807-593","11/29/2019","2","84074-28110-OV","Bayard Wellan","Buffalo","United States","No","L-D-0.5","Liberica","Dark","0.5","7.77","1.554","1.0101"
"UHW-74617-126","2/16/2022","2","90816-65619-LM","Billy Neiland","Cleveland","United States","No","E-D-2.5","Excelca","Dark","2.5","27.945","1.1178","3.07395"
"IXU-67272-326","12/24/2020","5","91654-79216-IC","Arlana Ferrea","Greensboro","United States","No","E-L-0.5","Excelca","Light","0.5","8.91","1.782","0.9801"
"ITE-28312-615","9/6/2019","6","56450-21890-HK","Chuck Kendrick","Monroe","United States","Yes","E-L-1","Excelca","Light","1","14.85","1.485","1.6335"
"ZHQ-30471-635","4/8/2019","5","40600-58915-WZ","Sharona Danilchik","Halton","United Kingdom","No","L-M-0.5","Liberica","Medium","0.5","8.73","1.746","1.1349"
"LTP-31133-134","1/26/2022","3","66527-94478-PB","Sarajane Potter","Fort Worth","United States","No","A-L-0.5","Arabika","Light","0.5","7.77","1.554","0.6993"
"ZVQ-26122-859","11/28/2019","6","77154-45038-IH","Bobby Folomkin","Fargo","United States","Yes","A-L-2.5","Arabika","Light","2.5","29.785","1.1914","2.68065"
"MIU-01481-194","7/21/2019","2","08439-55669-AI","Rafferty Pursglove","Garland","United States","Yes","A-L-0.5","Arabika","Light","0.5","7.77","1.554","0.6993"
"MIU-01481-194","7/21/2019","6","08439-55669-AI","Rafferty Pursglove","Garland","United States","Yes","R-M-1","Robusta","Medium","1","9.95","0.995","0.597"
"EJA-79176-833","3/22/2020","6","91509-62250-GN","Dalia Eburah","Birmingham","United Kingdom","No","R-M-2.5","Robusta","Medium","2.5","22.885","0.9154","1.3731"
"UKS-93055-397","7/13/2022","5","13082-41034-PD","Romain Avrashin","Washington","United States","No","A-D-2.5","Arabika","Dark","2.5","22.885","0.9154","2.05965"
"TID-21626-411","1/3/2019","3","19383-33606-PW","Suzanna Bollam","Littleton","United States","No","R-L-0.5","Robusta","Light","0.5","7.17","1.434","0.4302"
"RSR-96390-187","9/29/2021","6","67052-76184-CB","Mellisa Mebes","Baltimore","United States","No","E-M-1","Excelca","Medium","1","13.75","1.375","1.5125"
"BZE-96093-118","10/19/2021","2","43452-18035-DH","Alva Filipczak","Moycullen","Ireland","No","L-M-0.2","Liberica","Medium","0.2","4.365","2.1825","0.56745"
"LOU-41819-242","7/14/2022","2","88060-50676-MV","Dorette Hinemoor","Fort Lauderdale","United States","Yes","R-M-1","Robusta","Medium","1","9.95","0.995","0.597"
"FND-99527-640","7/19/2021","2","89574-96203-EP","Rhetta Elnaugh","San Diego","United States","Yes","E-L-0.5","Excelca","Light","0.5","8.91","1.782","0.9801"
"ASG-27179-958","12/10/2021","3","12607-75113-UV","Jule Deehan","Dallas","United States","No","A-M-0.5","Arabika","Medium","0.5","6.75","1.35","0.6075"
"YKX-23510-272","3/17/2019","2","56991-05510-PR","Janella Eden","Joliet","United States","No","A-L-2.5","Arabika","Light","2.5","29.785","1.1914","2.68065"
"ULA-24644-321","8/13/2021","4","67010-92988-CT","Reube Cawley","Ballyboden","Ireland","Yes","R-D-2.5","Robusta","Dark","2.5","20.585","0.8234","1.2351"
"FUO-99821-974","2/22/2020","3","31245-81098-PJ","Verne Dunkerley","Minneapolis","United States","No","E-M-1","Excelca","Medium","1","13.75","1.375","1.5125"
"YVH-19865-819","11/9/2019","4","08946-56610-IH","Lacee Burtenshaw","Lawrenceville","United States","No","L-L-2.5","Liberica","Light","2.5","36.455","1.4582","4.73915"
"NNF-47422-501","3/7/2020","6","20260-32948-EB","Adorne Gregoratti","Malahide","Ireland","No","E-L-0.2","Excelca","Light","0.2","4.455","2.2275","0.49005"
"RJI-71409-490","4/26/2021","5","31613-41626-KX","Chris Croster","Tampa","United States","Yes","L-M-0.5","Liberica","Medium","0.5","8.73","1.746","1.1349"
"UZL-46108-213","11/11/2021","2","75961-20170-RD","Graeme Whitehead","Nashville","United States","No","L-L-1","Liberica","Light","1","15.85","1.585","2.0605"
"UMB-11223-710","2/13/2021","6","49012-12987-QT","Man Fright","Daingean","Ireland","No","R-D-0.2","Robusta","Dark","0.2","2.685","1.3425","0.1611"
"UOM-71431-481","3/26/2022","1","65732-22589-OW","Kippie Marrison","Denver","United States","Yes","R-D-2.5","Robusta","Dark","2.5","20.585","0.8234","1.2351"
"FSA-98650-921","2/28/2020","2","01841-48191-NL","Cam Jewster","Dayton","United States","Yes","L-L-0.5","Liberica","Light","0.5","9.51","1.902","1.2363"
"TBU-64277-625","4/19/2021","6","98918-34330-GY","Beryl Osborn","Chicago","United States","Yes","E-M-1","Excelca","Medium","1","13.75","1.375","1.5125"
"TYP-85767-944","7/29/2022","2","51497-50894-WU","Kaela Nottram","Arklow","Ireland","Yes","R-M-2.5","Robusta","Medium","2.5","22.885","0.9154","1.3731"
"GTT-73214-334","1/20/2019","6","98636-90072-YE","Nobe Buney","Richmond","United States","No","A-L-1","Arabika","Light","1","12.95","1.295","1.1655"
"WAI-89905-069","2/21/2022","3","47011-57815-HJ","Silvan McShea","Olympia","United States","No","A-L-0.5","Arabika","Light","0.5","7.77","1.554","0.6993"
"OJL-96844-459","5/3/2020","5","61253-98356-VD","Karylin Huddart","Arlington","United States","Yes","L-L-0.2","Liberica","Light","0.2","4.755","2.3775","0.61815"
"VGI-33205-360","3/21/2019","6","96762-10814-DA","Jereme Gippes","Twyford","United Kingdom","Yes","L-M-0.5","Liberica","Medium","0.5","8.73","1.746","1.1349"
"PCA-14081-576","6/13/2019","5","63112-10870-LC","Lukas Whittlesee","Roanoke","United States","No","R-L-0.2","Robusta","Light","0.2","3.585","1.7925","0.2151"
"SCS-67069-962","6/5/2020","5","21403-49423-PD","Gregorius Trengrove","New Hyde Park","United States","No","A-L-2.5","Arabika","Light","2.5","29.785","1.1914","2.68065"
"BDM-03174-485","3/16/2019","4","29581-13303-VB","Wright Caldero","Anaheim","United States","No","R-L-0.5","Robusta","Light","0.5","7.17","1.434","0.4302"
"UJV-32333-364","12/3/2021","1","86110-83695-YS","Merell Zanazzi","Lexington","United States","No","L-L-0.5","Liberica","Light","0.5","9.51","1.902","1.2363"
"FLI-11493-954","7/9/2022","4","80454-42225-FT","Jed Kennicott","Tampa","United States","No","A-L-0.5","Arabika","Light","0.5","7.77","1.554","0.6993"
"UPX-54529-618","9/10/2021","3","40535-56770-UM","Tawnya Menary","Portland","United States","No","L-D-1","Liberica","Dark","1","12.95","1.295","1.6835"
"VDZ-76673-968","12/31/2020","2","82246-82543-DW","Bobinette Hindsberg","Charlotte","United States","Yes","E-D-0.5","Excelca","Dark","0.5","7.29","1.458","0.8019"
"VEA-31961-977","12/15/2021","3","51432-27169-KN","Bartholemy Flaherty","Eadestown","Ireland","No","E-D-0.5","Excelca","Dark","0.5","7.29","1.458","0.8019"
"VID-40587-569","2/20/2021","5","09818-59895-EH","Stanly Keets","Alexandria","United States","Yes","E-D-2.5","Excelca","Dark","2.5","27.945","1.1178","3.07395"
"VIO-27668-766","12/15/2019","1","10074-20104-NN","Dick Drinkall","Knoxville","United States","Yes","R-D-2.5","Robusta","Dark","2.5","20.585","0.8234","1.2351"
"WVS-57822-366","5/4/2020","4","52151-75971-YY","Darn Penquet","Sacramento","United States","No","E-M-2.5","Excelca","Medium","2.5","31.625","1.265","3.47875"
"CLJ-23403-689","4/3/2021","2","19413-02045-CG","Jammie Cloke","Newton","United Kingdom","No","R-L-1","Robusta","Light","1","11.95","1.195","0.717"
"XNU-83276-288","6/1/2022","1","98185-92775-KT","Chester Clowton","Monticello","United States","No","R-M-0.5","Robusta","Medium","0.5","5.97","1.194","0.3582"
"VJF-46305-323","1/18/2019","2","68555-89840-GZ","Morgen Seson","Seattle","United States","No","L-D-0.5","Liberica","Dark","0.5","7.77","1.554","1.0101"
"VQV-59984-866","3/8/2019","3","48854-01899-FN","Vanya Skullet","Balally","Ireland","No","R-D-0.2","Robusta","Dark","0.2","2.685","1.3425","0.1611"
"VQW-91903-926","3/13/2020","1","05325-97750-WP","Cody Verissimo","Upton","United Kingdom","Yes","E-D-2.5","Excelca","Dark","2.5","27.945","1.1178","3.07395"
"CNJ-56058-223","8/11/2020","3","40780-22081-LX","Alberta Balsdone","Largo","United States","No","L-L-0.5","Liberica","Light","0.5","9.51","1.902","1.2363"
"VRM-93594-914","7/21/2021","5","66806-41795-MX","Emlynne Laird","Warren","United States","No","E-D-0.5","Excelca","Dark","0.5","7.29","1.458","0.8019"
"KHO-27106-786","10/10/2020","6","01603-43789-TN","Brice Romera","Foxrock","Ireland","Yes","A-M-1","Arabika","Medium","1","11.25","1.125","1.0125"
"YAC-50329-982","12/8/2020","1","75419-92838-TI","Conchita Bryde","Oklahoma City","United States","Yes","E-M-2.5","Excelca","Medium","2.5","31.625","1.265","3.47875"
"VVL-95291-039","4/18/2019","2","96516-97464-MF","Silvanus Enefer","Washington","United States","No","E-L-0.2","Excelca","Light","0.2","4.455","2.2275","0.49005"
"VUT-20974-364","1/4/2021","6","90285-56295-PO","Lenci Haggerstone","Atlanta","United States","No","R-M-0.5","Robusta","Medium","0.5","5.97","1.194","0.3582"
"SFC-34054-213","3/10/2019","4","08100-71102-HQ","Marvin Gundry","Castlebridge","Ireland","No","L-L-0.5","Liberica","Light","0.5","9.51","1.902","1.2363"
"VSN-94485-621","10/17/2021","4","88116-12604-TE","Frans Habbergham","Sparks","United States","No","A-D-0.2","Arabika","Dark","0.2","2.985","1.4925","0.26865"
"MHD-95615-696","2/7/2020","5","27930-59250-JT","Allis Wilmore","Houston","United States","No","R-L-2.5","Robusta","Light","2.5","27.485","1.0994","1.6491"
"FWE-98471-488","7/19/2022","5","27930-59250-JT","Allis Wilmore","Houston","United States","No","L-L-1","Liberica","Light","1","15.85","1.585","2.0605"
"UFZ-24348-219","9/7/2019","3","27930-59250-JT","Allis Wilmore","Houston","United States","No","L-M-2.5","Liberica","Medium","2.5","33.465","1.3386","4.35045"
"RAU-17060-674","6/26/2020","1","12747-63766-EU","Caddric Atcheson","Washington","United States","Yes","L-L-0.2","Liberica","Light","0.2","4.755","2.3775","0.61815"
"AOL-13866-711","2/14/2019","4","83490-88357-LJ","Eustace Stenton","Austin","United States","Yes","E-M-1","Excelca","Medium","1","13.75","1.375","1.5125"
"VTB-46451-959","10/25/2020","1","66240-46962-IO","Berty Beelby","Lucan","Ireland","No","L-D-2.5","Liberica","Dark","2.5","29.785","1.1914","3.87205"
"KMS-49214-806","4/30/2019","4","50384-52703-LA","Lyndsey MacManus","Savannah","United States","No","E-L-2.5","Excelca","Light","2.5","34.155","1.3662","3.75705"
